"battery_power";"blue";"clock_speed";"dual_sim";"fc";"four_g";"int_memory";"m_dep";"mobile_wt";"n_cores";"pc";"ram";"sc_h";"sc_w";"touch_screen";"wifi";"price_range"
823;0;1;1;9;1;18;0,2;182;5;16;3894;13;10;1;0;"3:muito caro"
1908;0;0,5;0;9;1;30;1;111;2;19;2944;19;17;0;1;"3:muito caro"
790;0;0,5;1;7;1;44;0,1;89;8;8;3424;13;11;1;0;"3:muito caro"
1330;1;1,8;1;1;0;40;0,5;177;1;5;2678;9;4;1;1;"2:caro"
1660;0;0,5;0;2;1;15;0,7;100;8;8;2424;12;5;1;0;"2:caro"
1776;0;2,2;0;2;0;20;0,9;82;6;16;2671;15;10;1;1;"3:muito caro"
1611;0;0,5;1;4;1;27;0,9;199;1;10;3078;15;2;0;1;"2:caro"
1410;1;0,5;1;0;1;15;0,3;92;3;1;2304;18;4;1;0;"2:caro"
1772;1;1,6;0;17;1;45;0,5;159;2;18;1146;6;1;1;0;"1:médio"
1280;1;1,3;0;0;1;39;1;108;7;1;2335;6;4;0;1;"1:médio"
1712;1;0,9;1;2;0;23;1;155;7;19;1422;5;0;1;0;"1:médio"
1562;1;0,7;0;0;0;55;0,1;140;8;1;2096;15;3;0;0;"2:caro"
891;0;1,9;1;1;1;18;0,1;153;6;3;1303;17;16;1;1;"0:baixo"
1957;0;1,2;1;18;1;36;0,8;151;2;19;1115;16;2;0;1;"1:médio"
1110;0;0,6;0;1;0;42;0,9;192;5;2;456;12;8;1;0;"0:baixo"
875;1;1,4;1;1;1;43;0,6;104;8;3;3396;14;2;0;0;"3:muito caro"
1211;1;1,2;0;0;0;28;0,3;130;2;3;2750;6;1;1;0;"2:caro"
769;0;0,5;1;12;1;54;0,2;112;4;19;941;15;8;0;1;"0:baixo"
671;0;2,9;0;7;1;2;0,1;95;6;19;2278;13;4;0;0;"2:caro"
1872;0;0,5;0;5;1;26;0,5;172;4;10;2273;8;4;0;1;"2:caro"
1076;0;2,3;1;0;1;14;0,7;191;5;0;2355;17;16;1;1;"2:caro"
1325;0;1,9;0;2;0;50;0,1;146;1;10;2328;17;10;0;0;"2:caro"
911;1;2,2;1;1;1;28;0,5;182;2;2;2638;8;4;1;1;"1:médio"
1273;1;0,7;0;1;0;23;0,6;178;6;14;558;8;5;0;0;"0:baixo"
1062;0;0,5;0;3;1;39;0,9;124;4;4;1345;16;0;0;1;"0:baixo"
1317;0;1,5;0;6;0;12;0,1;154;2;9;425;7;0;1;1;"0:baixo"
940;0;2,9;0;0;0;16;0,7;115;4;1;2192;15;13;1;1;"1:médio"
729;1;2;0;0;0;14;0,6;135;6;2;3397;19;15;0;1;"2:caro"
1494;0;2,4;0;6;1;3;0,9;93;7;17;1208;14;13;1;0;"1:médio"
1546;1;1,6;1;2;1;27;0,7;124;2;6;267;12;10;1;0;"0:baixo"
1253;0;0,7;0;0;1;34;0,9;113;4;10;3518;7;3;1;1;"3:muito caro"
895;0;0,5;1;6;0;16;0,3;164;8;14;3122;7;0;0;1;"2:caro"
793;1;1,9;1;0;1;43;0,3;124;8;2;1050;11;9;1;1;"0:baixo"
1628;1;1,8;1;11;0;56;0,1;136;2;13;3358;17;11;1;1;"3:muito caro"
625;0;2,7;1;2;0;42;0,8;138;8;3;2929;10;4;0;0;"2:caro"
1110;0;1,5;0;2;1;12;0,3;153;8;5;624;9;7;0;0;"0:baixo"
999;0;1,7;0;6;0;49;0,6;132;1;17;1598;7;0;1;0;"1:médio"
1856;0;0,5;1;0;1;24;0,1;155;5;1;2052;17;6;1;0;"2:caro"
1715;0;2,6;1;9;1;15;0,6;120;6;20;1249;16;2;1;0;"1:médio"
1897;1;1,9;0;2;1;54;0,3;154;2;7;412;17;11;0;0;"0:baixo"
1202;1;2,4;1;0;0;19;0,1;122;2;1;595;19;0;0;0;"0:baixo"
1171;1;1,7;1;2;0;19;0,3;167;7;19;263;6;5;0;0;"0:baixo"
964;0;2;0;0;1;22;0,7;86;8;0;2577;17;16;1;0;"2:caro"
1973;1;2,4;1;6;0;46;0,1;193;4;10;639;6;0;0;1;"0:baixo"
1992;1;0,6;1;11;0;2;0,1;141;1;14;3206;10;9;1;0;"3:muito caro"
546;1;2,6;1;5;0;26;1;159;5;15;1550;7;2;1;0;"1:médio"
1093;0;0,5;0;1;1;31;0,6;171;2;12;1646;12;0;1;0;"1:médio"
1880;1;2;0;11;0;35;0,1;200;4;14;1930;17;7;1;0;"2:caro"
1765;0;1,1;0;3;0;11;0,7;87;2;7;3695;6;5;0;0;"3:muito caro"
1640;0;0,5;1;1;1;36;0,9;87;8;11;3235;6;1;0;1;"3:muito caro"
1830;0;0,5;0;0;0;7;0,9;191;6;12;2334;8;7;1;0;"2:caro"
826;0;0,6;0;3;0;62;0,7;187;4;19;1998;17;4;0;0;"1:médio"
1864;0;2,2;0;0;1;7;0,1;142;1;2;2258;10;1;0;0;"2:caro"
586;1;0,6;0;16;1;42;0,3;121;7;17;1869;12;2;1;1;"1:médio"
1206;0;3;1;10;1;30;0,6;127;3;13;1825;7;1;0;1;"2:caro"
832;1;0,5;1;1;1;5;0,1;165;5;2;3946;12;5;1;1;"3:muito caro"
848;1;2,8;0;1;0;8;0,1;103;7;3;436;10;6;1;1;"0:baixo"
1851;0;2,9;0;0;0;53;0,7;112;6;2;2678;6;0;0;0;"2:caro"
1166;1;0,5;0;7;0;59;0,5;80;1;11;3887;8;6;0;1;"3:muito caro"
1776;1;2,1;1;10;0;35;0,1;172;4;16;1813;16;13;1;1;"1:médio"
1254;1;1,2;0;2;1;27;0,2;134;2;10;817;14;1;1;1;"0:baixo"
1494;0;1,6;1;4;1;24;0,2;101;1;17;3614;15;12;0;0;"3:muito caro"
984;1;2,2;1;0;1;39;0,5;119;8;18;2013;11;7;1;0;"1:médio"
1179;1;0,8;0;1;0;5;0,9;154;5;17;543;8;7;0;1;"0:baixo"
513;0;1,9;0;8;0;27;0,4;174;8;13;3400;16;6;1;1;"2:caro"
557;0;0,5;1;3;0;17;0,2;89;6;4;2623;17;16;0;0;"1:médio"
744;0;1,7;1;0;1;33;0,5;105;4;2;2700;9;3;0;0;"2:caro"
1129;1;0,8;1;9;1;21;0,6;116;2;10;1400;11;0;1;0;"1:médio"
1148;0;2,3;1;0;1;58;0,3;170;5;20;3127;10;7;0;0;"2:caro"
1793;0;2,7;0;12;1;44;0,7;175;5;17;2803;19;9;1;1;"3:muito caro"
1310;0;2,3;1;3;0;15;0,2;150;5;11;2518;18;17;1;1;"2:caro"
1604;0;1,2;0;1;0;6;0,5;191;6;15;3564;7;2;1;0;"3:muito caro"
1676;0;1,6;0;2;0;37;0,2;145;1;3;2515;14;8;0;1;"2:caro"
1001;0;2,8;1;1;0;40;0,2;117;3;7;3654;13;9;1;1;"3:muito caro"
1086;0;2,7;0;0;1;24;0,1;135;8;19;3930;17;1;1;1;"3:muito caro"
1986;1;0,5;1;7;1;39;0,1;89;7;19;3476;11;8;1;0;"3:muito caro"
634;1;0,8;0;5;0;41;0,2;192;1;12;3242;18;11;0;1;"3:muito caro"
502;0;0,8;0;7;0;52;1;82;6;8;2666;5;4;1;0;"2:caro"
1641;0;1,1;0;6;0;48;0,7;97;8;7;1695;13;6;0;1;"2:caro"
623;0;1,4;1;0;1;15;0,2;189;3;1;3510;14;4;0;1;"2:caro"
962;1;1,1;1;3;0;17;0,1;161;8;20;3438;14;3;0;0;"3:muito caro"
1057;1;2,7;0;3;1;41;0,1;97;4;10;2033;16;9;1;0;"1:médio"
1862;0;1,5;0;1;0;62;1;182;1;2;1017;11;3;0;0;"1:médio"
555;1;3;1;5;1;38;0,8;193;2;10;1686;8;1;0;1;"1:médio"
1000;0;2,7;0;1;1;58;1;135;5;12;862;7;0;0;0;"0:baixo"
841;0;0,5;0;6;1;11;0,3;81;5;14;957;6;5;1;0;"0:baixo"
865;0;2,9;0;5;0;16;0,1;89;4;12;3494;13;3;0;1;"3:muito caro"
999;0;2,6;1;11;1;56;1;165;4;13;3083;8;4;1;1;"2:caro"
1232;0;1,2;0;12;0;30;0,9;131;6;14;1656;8;4;1;1;"1:médio"
1194;0;2,3;0;6;1;34;0,2;165;2;12;313;15;1;1;0;"0:baixo"
612;1;0,5;1;1;1;20;0,8;179;8;6;3282;16;2;1;1;"3:muito caro"
1362;1;2,9;0;0;0;47;0,5;186;6;4;3629;19;17;1;1;"3:muito caro"
1469;0;1,7;1;11;1;44;0,5;169;2;14;1687;15;5;1;1;"1:médio"
986;1;0,8;0;13;1;28;0,8;182;4;20;1149;8;7;1;0;"0:baixo"
1843;0;2,8;0;1;1;62;0,8;104;3;7;3899;5;4;0;1;"3:muito caro"
1561;0;0,5;1;10;1;4;0,5;134;2;13;1783;13;12;1;0;"2:caro"
1695;1;0,5;1;2;1;47;0,5;189;5;13;1629;8;6;1;0;"1:médio"
667;0;2,6;1;3;0;8;0,8;185;1;7;2528;11;8;1;0;"2:caro"
1768;1;2;0;0;1;2;0,8;88;7;2;3256;9;6;1;0;"3:muito caro"
1269;1;2,8;1;16;0;41;1;180;8;17;2341;10;9;0;1;"2:caro"
1109;1;2,8;1;6;0;57;0,9;151;1;12;2785;15;10;0;0;"2:caro"
936;0;0,5;1;14;1;14;0,1;164;3;17;3761;13;1;0;0;"3:muito caro"
1713;1;2;0;9;1;5;0,7;199;6;16;1513;15;6;0;1;"1:médio"
1175;1;1,7;1;1;1;45;0,6;167;2;7;2240;10;6;1;0;"1:médio"
1940;1;1;1;0;1;5;0,2;194;4;1;820;19;18;1;1;"1:médio"
855;1;0,5;0;2;1;59;0,5;159;2;3;1875;16;8;1;1;"1:médio"
771;1;0,5;1;0;1;33;0,1;157;3;17;920;16;2;1;1;"0:baixo"
645;0;2,5;0;10;1;63;1;174;4;14;3615;18;8;0;1;"2:caro"
1307;0;1,8;0;2;0;7;0,6;88;7;3;1412;16;9;0;1;"1:médio"
1948;0;2,9;1;4;0;5;0,2;136;1;13;361;6;1;1;0;"0:baixo"
1509;0;0,6;1;5;0;50;0,3;81;4;8;1540;12;8;1;0;"1:médio"
626;1;2,8;1;3;1;11;0,8;109;2;9;1077;6;1;0;1;"0:baixo"
1190;0;2;1;0;0;40;0,2;93;5;1;3610;13;7;0;1;"3:muito caro"
1727;1;2,1;1;10;0;57;0,3;158;6;18;512;5;2;0;0;"0:baixo"
1670;1;3;0;14;0;62;0,5;114;8;20;3024;6;0;0;1;"3:muito caro"
1150;1;0,5;1;4;1;27;1;134;1;17;1610;11;0;0;0;"1:médio"
1208;0;2,9;0;5;1;16;1;175;1;19;2201;17;16;0;0;"1:médio"
1812;1;1,3;1;4;1;42;1;162;7;15;3338;18;13;1;1;"3:muito caro"
770;1;1,5;1;6;0;61;0,2;196;4;9;3473;7;3;0;1;"3:muito caro"
1559;1;1,3;1;10;1;10;0,3;114;8;17;2203;7;5;1;1;"1:médio"
1902;0;0,5;0;10;0;13;0,2;155;4;11;940;14;10;1;0;"1:médio"
1751;0;2,5;0;1;0;4;0,6;146;8;9;1155;19;14;1;1;"1:médio"
1416;1;1,8;1;0;0;20;0,1;93;4;0;3872;10;2;0;1;"3:muito caro"
1288;0;0,5;1;3;1;61;0,2;115;6;6;1882;16;6;0;1;"2:caro"
1003;1;2,9;0;16;1;16;0,6;119;8;19;1798;16;7;0;0;"1:médio"
1715;1;0,5;1;1;1;18;0,1;96;6;3;2598;17;2;0;0;"3:muito caro"
1967;0;0,5;0;0;1;46;0,6;199;1;7;1567;15;2;1;0;"1:médio"
962;0;1;1;14;0;2;0,9;125;1;20;1491;16;2;0;0;"1:médio"
1487;0;1,5;0;5;1;42;0,8;120;2;7;2003;12;4;0;0;"2:caro"
1569;1;1,6;1;4;1;54;0,9;190;4;6;3905;6;2;0;0;"3:muito caro"
1146;0;3;0;5;1;57;0,4;111;5;10;291;19;9;1;1;"0:baixo"
1379;1;1,5;0;6;1;9;0,8;118;8;13;1693;11;4;0;1;"1:médio"
1504;0;1,9;1;7;1;25;0,3;152;4;9;1788;13;11;0;1;"1:médio"
1945;0;1,2;0;3;0;26;0,7;112;6;5;3322;18;7;0;1;"3:muito caro"
1630;1;2,8;1;0;1;32;0,9;80;6;1;1751;12;10;0;1;"2:caro"
1125;1;2,7;0;10;0;23;0,4;117;1;14;1641;14;8;1;0;"1:médio"
614;1;0,7;0;4;1;51;0,1;178;7;7;2854;10;7;0;1;"2:caro"
854;0;1;0;5;1;17;0,9;101;4;9;3115;7;0;0;0;"2:caro"
1470;1;1,7;1;6;0;45;0,1;121;1;9;3259;10;1;0;1;"3:muito caro"
1826;1;0,5;1;5;1;49;0,6;172;8;6;1612;17;9;1;0;"2:caro"
807;1;0,5;1;0;0;37;0,2;127;4;0;2319;5;4;0;0;"1:médio"
1996;1;2,8;1;0;1;7;0,1;138;5;4;1258;17;14;0;0;"1:médio"
1083;1;2;0;3;0;41;0,7;158;5;5;1543;18;3;0;1;"1:médio"
1035;0;0,5;1;14;1;49;0,3;178;2;15;3991;12;4;0;0;"3:muito caro"
1521;1;1,6;0;5;1;62;0,3;143;1;9;3555;5;2;0;0;"3:muito caro"
1314;1;2,8;1;13;1;5;1;87;4;18;3411;17;16;0;0;"3:muito caro"
535;0;1,9;0;5;0;24;0,2;190;8;19;524;9;3;0;0;"0:baixo"
673;1;1,9;0;13;1;35;0,4;142;6;14;3541;18;17;0;1;"3:muito caro"
1219;0;1,6;1;5;0;4;0,3;169;6;7;1998;9;2;0;0;"2:caro"
1606;1;0,5;1;0;1;33;0,9;200;5;0;3437;11;1;0;0;"3:muito caro"
1603;1;0,5;1;1;1;17;0,5;114;2;8;1637;17;3;0;1;"1:médio"
1958;0;0,5;0;6;1;52;0,4;153;1;14;3064;7;6;0;0;"3:muito caro"
695;0;0,5;0;18;1;12;0,6;196;2;19;2855;16;13;1;1;"2:caro"
1441;0;0,6;1;0;1;53;0,5;106;1;12;1393;9;4;1;1;"1:médio"
1470;0;2,2;1;4;1;33;0,4;138;7;10;1633;18;4;0;0;"2:caro"
1890;0;1,1;0;4;1;48;0,5;127;4;5;2392;10;4;0;1;"3:muito caro"
1152;1;2,1;1;0;1;26;0,3;82;2;0;3284;15;2;0;1;"3:muito caro"
1619;1;0,9;0;3;0;20;0,9;117;6;9;464;7;5;0;1;"0:baixo"
1002;1;1,8;0;1;0;45;0,7;180;7;7;1234;19;13;1;0;"0:baixo"
742;1;0,5;0;0;1;36;0,7;139;3;1;292;8;0;1;1;"0:baixo"
1306;1;2,1;1;2;1;33;0,4;174;3;9;2521;6;5;0;0;"2:caro"
1424;1;2,9;1;0;0;20;0,6;180;5;0;2658;15;0;0;0;"2:caro"
942;0;1,4;1;8;0;27;0,5;91;4;9;587;6;3;1;1;"0:baixo"
1934;1;2,7;0;8;1;2;0,1;118;4;16;2190;18;1;0;1;"2:caro"
1290;1;1,4;1;19;1;35;0,3;110;4;20;879;16;2;0;0;"0:baixo"
930;0;2,1;1;0;0;54;0,9;80;1;13;1743;7;1;1;0;"2:caro"
1699;1;0,5;0;16;0;21;0,1;156;4;20;1181;16;0;1;0;"1:médio"
1849;1;0,5;0;1;0;29;0,5;181;7;12;3330;14;4;0;1;"3:muito caro"
1922;0;0,5;0;15;1;42;0,6;153;8;16;3564;12;1;0;0;"3:muito caro"
548;0;1;1;0;1;56;0,4;146;4;14;562;17;14;1;1;"0:baixo"
916;1;0,5;0;0;1;47;0,2;82;4;1;1659;11;10;1;0;"1:médio"
1783;1;0,5;0;8;0;14;0,6;183;8;11;1816;12;7;0;1;"2:caro"
1083;1;1,4;1;2;1;49;0,8;156;5;9;1338;16;8;1;1;"0:baixo"
1698;0;2,8;0;10;1;7;0,8;131;8;12;2992;15;3;1;0;"2:caro"
1969;0;0,8;1;5;1;7;0,2;85;8;20;315;16;7;1;0;"0:baixo"
869;0;1,9;0;0;0;2;0,6;197;7;3;3249;19;0;0;1;"2:caro"
1337;1;2,7;1;0;0;5;0,7;200;4;1;3242;10;1;1;0;"2:caro"
637;1;0,8;1;2;0;28;0,6;194;4;6;2725;15;10;0;0;"2:caro"
833;1;0,6;1;0;1;27;0,3;145;4;2;586;19;8;0;1;"0:baixo"
1248;0;2,4;0;6;1;9;0,4;89;3;8;2454;9;8;1;0;"2:caro"
1174;1;0,9;0;7;0;30;1;147;4;20;804;17;14;1;1;"0:baixo"
1831;1;2,3;0;3;1;44;0,2;148;7;14;2460;10;5;0;0;"2:caro"
1002;0;2,6;1;7;0;27;0,1;146;1;10;1295;18;15;0;1;"0:baixo"
1010;1;2;1;2;1;8;0,9;139;5;3;2625;15;11;1;0;"2:caro"
1117;1;0,5;1;2;0;21;0,1;177;2;19;1999;15;9;0;1;"1:médio"
990;1;2,7;1;3;0;15;0,9;153;2;7;2698;11;8;0;0;"2:caro"
1564;0;1,4;0;5;1;26;0,1;129;6;16;3742;13;3;1;0;"3:muito caro"
1065;0;2,8;1;0;1;21;0,1;158;5;3;1193;16;13;0;1;"1:médio"
1982;0;1,1;0;12;0;24;0,1;129;7;16;3511;16;14;1;1;"3:muito caro"
1607;0;1,1;1;6;1;20;1;192;2;8;885;11;1;1;0;"0:baixo"
1066;0;3;1;6;1;5;0,5;167;5;7;1044;8;7;0;0;"0:baixo"
681;0;0,5;1;12;1;17;0,9;194;5;19;2548;6;1;0;1;"2:caro"
1163;1;2,1;1;0;1;19;0,9;132;2;1;2940;13;0;0;1;"2:caro"
1285;0;0,8;1;4;1;11;0,8;199;5;7;3966;17;15;1;1;"3:muito caro"
753;1;0,5;0;11;1;48;0,1;121;8;20;3484;11;10;0;0;"3:muito caro"
1779;1;2,6;1;2;0;5;0,8;90;1;3;1246;12;2;1;0;"1:médio"
987;1;1,9;0;4;1;52;0,5;83;3;8;2757;17;12;1;0;"2:caro"
511;0;0,9;1;15;1;24;0,6;136;3;18;2378;18;3;0;0;"1:médio"
1044;0;1,8;0;4;1;12;0,7;104;6;5;1794;18;7;1;1;"1:médio"
1855;0;0,5;0;5;0;32;0,6;187;8;18;3933;7;0;0;1;"3:muito caro"
946;1;1,4;0;9;0;26;0,1;186;6;10;1637;7;3;0;1;"0:baixo"
657;1;1,9;1;2;0;21;0,1;110;8;8;783;6;1;1;0;"0:baixo"
1673;1;1,6;0;2;0;42;0,5;182;5;6;3094;12;4;0;0;"2:caro"
731;1;0,5;1;0;1;28;0,5;130;8;0;1774;12;8;0;0;"1:médio"
926;1;0,8;0;6;1;59;0,8;161;7;14;256;18;7;0;1;"0:baixo"
1261;0;0,5;0;3;1;52;0,3;86;2;9;1365;9;3;0;1;"1:médio"
618;0;1,1;0;11;1;45;0,2;188;3;20;2339;19;2;1;0;"2:caro"
936;1;2,3;0;5;1;57;0,2;129;2;6;2049;12;8;1;0;"1:médio"
1485;1;0,9;1;0;1;28;0,8;158;5;1;3241;14;11;1;0;"3:muito caro"
1339;1;0,5;1;10;1;21;0,5;80;4;11;867;8;3;1;0;"0:baixo"
508;1;1,3;0;1;0;50;0,7;82;5;9;2175;14;4;0;1;"1:médio"
1938;1;0,5;1;5;0;44;0,5;121;2;9;3497;18;10;1;0;"3:muito caro"
995;0;1,3;1;1;0;10;0,1;104;4;3;609;11;3;0;1;"0:baixo"
1086;1;1,7;1;0;1;43;0,2;111;6;1;3285;11;5;1;0;"2:caro"
1322;0;2,3;1;1;1;35;0,1;157;1;3;3684;15;8;0;0;"3:muito caro"
1864;0;1,9;1;2;0;57;0,1;181;6;6;3586;19;9;0;1;"3:muito caro"
1944;1;0,5;0;1;1;26;0,5;92;4;9;2322;19;8;0;1;"2:caro"
581;0;0,6;0;5;1;56;0,2;180;2;10;354;10;4;1;1;"0:baixo"
1020;1;0,7;1;3;1;27;0,7;128;4;4;3204;18;1;0;1;"3:muito caro"
1936;0;1,3;0;2;0;44;0,1;139;3;3;1400;17;7;0;1;"1:médio"
1329;1;1,7;0;5;1;23;0,6;198;8;6;2308;11;10;1;0;"1:médio"
808;1;0,5;1;3;0;46;0,5;105;8;15;1082;15;5;0;1;"0:baixo"
994;0;1,2;1;4;0;40;0,9;164;2;17;3104;17;7;0;0;"2:caro"
1811;1;2;0;3;1;22;0,2;82;2;8;2847;9;2;0;1;"2:caro"
765;1;2,5;0;3;0;44;0,3;88;8;11;2256;6;1;1;1;"2:caro"
993;1;2,3;1;0;0;16;0,4;106;7;13;1113;14;1;0;1;"0:baixo"
1136;1;1,6;0;15;0;32;0,5;150;6;19;3210;10;3;1;1;"3:muito caro"
719;1;0,5;1;0;1;23;0,4;113;6;9;3990;14;9;1;1;"3:muito caro"
733;1;0,6;1;0;0;63;0,3;105;7;10;984;17;4;0;1;"0:baixo"
1946;0;2,7;1;8;0;8;0,3;123;8;19;3117;6;0;0;0;"3:muito caro"
1230;1;1,6;0;0;1;48;0,7;111;7;2;1622;18;17;1;1;"2:caro"
1577;0;1;1;0;1;64;0,1;105;3;7;2967;7;3;1;1;"3:muito caro"
1514;1;1,4;0;3;1;12;0,6;138;3;4;1037;15;3;0;1;"0:baixo"
579;1;2,5;0;3;0;7;1;89;8;10;2908;12;4;0;1;"2:caro"
574;1;3;0;1;1;30;0,9;126;2;3;1167;5;3;0;0;"0:baixo"
1072;1;2,2;1;6;0;19;0,4;114;8;16;2715;15;9;1;0;"2:caro"
843;0;1,3;1;1;0;16;0,9;119;7;4;1734;17;8;0;1;"1:médio"
1492;1;1,5;0;5;0;11;0,9;85;3;7;2259;14;12;1;1;"3:muito caro"
1807;1;2,9;0;0;0;16;0,2;125;3;0;2921;8;5;1;0;"3:muito caro"
909;1;0,7;1;7;0;47;0,1;146;3;9;1244;14;10;1;0;"0:baixo"
1876;0;1,3;1;9;1;64;1;98;3;19;3132;17;0;1;1;"3:muito caro"
1436;1;2,4;1;3;1;23;0,3;106;5;4;2488;8;4;0;0;"2:caro"
1251;0;0,5;1;10;1;29;0,7;133;6;16;1052;11;9;0;0;"0:baixo"
636;0;0,5;0;8;1;28;0,9;152;2;15;2927;15;6;0;0;"2:caro"
1354;1;0,7;1;3;1;26;0,5;136;4;6;2090;5;1;1;0;"1:médio"
930;1;0,5;1;3;1;34;0,5;190;4;16;2131;7;2;0;1;"2:caro"
1830;1;1;0;7;1;47;0,3;117;1;11;3362;13;10;0;0;"3:muito caro"
1424;0;0,5;1;16;1;23;0,6;80;4;18;1053;14;11;1;1;"1:médio"
583;1;0,9;1;1;0;51;0,9;88;8;2;1799;16;9;1;0;"1:médio"
648;1;0,5;1;9;1;54;0,4;109;5;20;3124;5;0;0;0;"3:muito caro"
1203;1;0,5;1;0;1;11;0,9;109;2;12;1672;17;13;1;0;"0:baixo"
1777;0;2,2;1;0;0;15;0,2;100;4;7;1552;10;8;1;0;"1:médio"
1299;1;2,8;1;0;0;64;0,5;83;6;6;1938;19;8;0;1;"1:médio"
1494;0;1,9;0;2;1;47;0,4;129;2;9;3202;13;1;0;0;"3:muito caro"
527;0;0,7;1;4;0;53;0,9;128;1;11;1302;13;7;0;0;"0:baixo"
793;1;2,8;1;1;1;64;0,4;179;4;2;2296;12;0;1;0;"1:médio"
873;1;0,5;1;6;0;8;0,6;152;7;9;575;15;8;0;1;"0:baixo"
722;0;1,1;0;12;0;12;1;93;6;20;2359;13;6;0;0;"1:médio"
1250;1;1,5;0;14;1;20;0,4;167;5;18;3314;6;5;1;1;"2:caro"
1358;0;1,7;0;0;0;60;0,6;147;3;1;440;14;10;0;0;"0:baixo"
1035;1;1,9;1;8;0;11;1;173;6;10;2002;17;8;1;0;"1:médio"
1289;0;0,8;1;3;1;16;0,9;161;6;17;3167;14;8;1;0;"3:muito caro"
1445;0;2,2;1;2;0;37;0,4;82;2;6;3480;17;16;1;1;"3:muito caro"
1702;1;2,3;1;12;1;47;0,6;107;2;19;595;10;0;0;1;"1:médio"
534;0;0,5;1;4;0;2;0,2;85;5;16;2466;5;3;1;1;"2:caro"
628;1;1,8;0;5;0;60;0,2;87;6;6;1337;12;7;1;0;"1:médio"
713;0;1,4;1;4;0;53;0,8;98;1;17;1462;19;18;0;1;"0:baixo"
1207;0;0,5;0;0;0;58;0,3;112;8;0;503;7;3;1;0;"0:baixo"
683;1;2,1;0;7;0;30;0,1;197;7;8;2066;9;0;0;0;"1:médio"
594;1;2,6;0;1;0;27;0,1;196;5;2;708;17;5;1;1;"0:baixo"
537;1;2;0;1;1;55;0,3;103;7;2;2029;10;5;1;1;"1:médio"
1565;1;0,5;0;0;0;38;0,1;121;5;1;308;19;17;1;1;"0:baixo"
1052;0;0,9;0;1;0;6;0,8;195;4;16;552;6;1;0;1;"0:baixo"
713;0;1,6;0;4;1;63;0,7;89;2;8;2082;15;10;0;0;"1:médio"
1766;1;0,5;1;1;0;16;0,6;141;5;7;3314;9;7;0;1;"3:muito caro"
584;1;1,7;1;1;1;19;0,4;199;4;4;3996;12;9;1;1;"3:muito caro"
1541;1;1,5;1;6;1;5;0,5;109;4;10;1795;7;3;1;1;"1:médio"
837;0;2,4;1;1;0;51;0,2;104;5;15;594;16;6;0;1;"0:baixo"
935;1;0,5;1;3;1;58;0,1;155;5;12;2473;10;4;0;1;"2:caro"
665;1;0,7;0;0;1;31;0,1;185;5;2;690;5;2;0;0;"0:baixo"
680;1;2,4;0;13;1;34;0,4;157;2;17;3845;15;1;1;1;"3:muito caro"
877;0;1,5;1;0;1;17;0,1;195;7;0;2004;11;8;1;1;"1:médio"
1493;0;1,5;1;13;0;53;0,5;102;5;16;2083;19;15;1;1;"2:caro"
1762;0;0,6;0;3;1;26;0,1;83;6;14;2661;9;7;1;0;"2:caro"
842;1;1,8;1;4;0;57;1;124;3;10;1903;8;4;1;0;"1:médio"
925;1;2,1;0;9;0;56;0,2;196;1;14;2466;8;0;0;0;"2:caro"
1692;0;2,1;0;4;1;2;0,9;106;1;17;3779;9;3;1;1;"3:muito caro"
1576;1;2,2;0;8;0;5;0,7;139;3;17;3904;5;1;1;1;"3:muito caro"
1065;0;1,7;1;4;1;48;0,3;162;6;8;265;8;0;0;0;"0:baixo"
958;1;1,6;0;9;1;60;0,4;200;1;12;1417;10;4;0;1;"0:baixo"
623;1;0,8;0;6;1;26;0,3;197;7;12;1769;10;1;0;0;"1:médio"
897;0;1,4;1;1;0;17;0,4;171;1;2;2948;12;3;0;1;"2:caro"
1110;0;1,5;0;4;1;41;0,1;152;3;16;2572;16;5;0;1;"2:caro"
616;1;2,2;0;3;1;21;0,8;150;7;4;3267;17;9;0;0;"2:caro"
1680;1;1,2;1;6;1;37;0,7;168;4;7;1459;15;3;1;0;"1:médio"
1715;0;1,3;0;0;1;12;0,3;94;8;6;1633;15;10;1;1;"2:caro"
983;0;0,6;1;0;1;45;0,1;130;4;11;2052;5;3;0;1;"1:médio"
720;1;0,9;1;12;1;14;0,8;165;4;14;1086;14;7;1;0;"0:baixo"
1660;0;0,6;0;2;1;24;0,8;169;2;3;2402;12;10;1;1;"2:caro"
1564;0;1,5;1;1;0;42;0,7;108;2;2;3376;7;0;1;0;"3:muito caro"
592;0;0,8;1;1;0;52;0,9;103;7;10;1507;5;0;0;1;"0:baixo"
969;0;1,8;1;2;1;44;0,6;158;3;7;641;9;1;0;1;"0:baixo"
1356;1;0,5;1;0;0;35;0,8;131;1;19;3451;5;2;1;1;"3:muito caro"
504;1;1;0;8;0;14;0,5;189;7;9;1607;15;0;1;1;"0:baixo"
1546;1;0,5;1;3;1;6;0,2;101;1;4;3521;15;11;0;0;"3:muito caro"
689;0;2,9;1;3;1;7;0,8;147;2;6;1241;9;0;0;0;"0:baixo"
1685;0;0,6;0;14;0;16;0,6;137;7;15;881;6;3;1;1;"0:baixo"
1792;1;1;0;3;1;62;0,3;170;7;8;2563;18;14;0;1;"3:muito caro"
1786;0;1,2;0;11;0;61;0,1;123;3;14;3033;14;11;1;0;"3:muito caro"
